sentenceID,homophoneID,version,sentenceType,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram
236,76,a,nonpun,author,language,0.778953656,-0.031165375,0.000150273,7.44E-05,7.44E-05
237,77,a,nonpun,source,source,0,0,7.21E-05,0.000188512,2.98E-05
237,77,a,nonpun,source,difficulties,-0.647976887,-0.437535073,5.45E-05,0.000276497,0.000276497
237,77,a,nonpun,source,not,-0.975432737,-0.542642046,0.00346259,0.133986,0.133986
237,77,a,nonpun,source,having,-0.102751353,-0.113120207,0.000273826,0.000507668,0.000507668
237,77,a,nonpun,source,enough,-0.827928535,-0.234507332,0.000251561,0.0159876,0.0159876
237,77,a,nonpun,source,money,0.218371962,-0.612101614,0.000292629,0.104827,0.104827
238,78,a,nonpun,paste,paste,0,0,3.65E-06,2.13E-07,7.44E-07
238,78,a,nonpun,paste,used,-0.792570627,-0.405796813,0.000527346,0.0144922,0.0144922
238,78,a,nonpun,paste,put,0.009696738,-0.259425199,0.000461753,0.00236119,0.00146579
238,78,a,nonpun,paste,pictures,-0.19061284,-0.29236282,4.33E-05,9.31E-05,9.31E-05
238,78,a,nonpun,paste,notebook,-0.06493514,-0.633571036,5.80E-06,0.000303771,0.000303771
239,79,a,nonpun,espresso,espresso,0,0,2.03E-07,3.46E-06,0.00322565
239,79,a,nonpun,espresso,like,-0.407535671,0.5325356,0.001186943,0.00051742,0.00051742
239,79,a,nonpun,espresso,dinner,-0.284113897,-0.441339594,4.76E-05,0.00220349,0.00220349
240,80,a,nonpun,scents,scents,0,0,1.62E-06,3.79E-05,3.79E-05
240,80,a,nonpun,scents,flowers,1.557261349,0.4877108,4.31E-05,0.0301875,0.0301875
240,80,a,nonpun,scents,relaxes,-0.308432318,-0.169718389,6.34E-07,1.89E-07,1.89E-07
241,1,b,nonpun,line,line,0,0,0.000191121,0.000556492,3.04E-05
241,1,b,nonpun,line,notebook,0.903179076,-0.7695979,5.80E-06,0.000120355,0.000120355
241,1,b,nonpun,line,thin,0.338331687,-0.419814802,4.02E-05,5.10E-06,5.10E-06
241,1,b,nonpun,line,blue,-0.157081939,-0.252958436,8.10E-05,0.00138682,0.00138682
241,1,b,nonpun,line,lines,1.969654914,-0.494929592,8.08E-05,0.000556492,3.04E-05
241,1,b,nonpun,line,printed,1.605647805,0.522480312,2.47E-05,7.63E-06,1.88E-05
241,1,b,nonpun,line,page,0.657603473,-0.554333158,8.58E-05,0.00698402,0.00698402
242,2,b,nonpun,truth,truth,0,0,6.39E-05,0.133294,1.74E-05
242,2,b,nonpun,truth,speaks,0.364914804,-0.105486137,1.13E-05,0.000152038,0.000152038
243,3,b,nonpun,sillier,sillier,0,0,1.14E-07,1.34E-07,3.10E-07
243,3,b,nonpun,sillier,drinks,0.024929427,0.687012895,1.81E-05,0.000112161,0.000112161
243,3,b,nonpun,sillier,wine,-0.781135248,0.10220985,4.90E-05,0.000503828,0.000503828
243,3,b,nonpun,sillier,starts,-0.892521153,-0.659313288,3.25E-05,0.000339149,0.000339149
243,3,b,nonpun,sillier,acting,0.313399721,-0.714045514,3.79E-05,6.37E-05,6.37E-05
244,4,b,nonpun,hair,hair,0,0,0.000109799,1.23E-05,1.92E-06
244,4,b,nonpun,hair,found,-0.7075876,0.286509718,0.000380934,4.77E-05,4.77E-05
244,4,b,nonpun,hair,cat,0.534271753,-0.404544797,3.10E-05,0.00014019,0.00014019
244,4,b,nonpun,hair,food,-0.809638585,-0.56818969,0.000150688,0.000109258,0.000109258
245,5,b,nonpun,closing,closing,0,0,2.10E-05,4.87E-06,4.58E-05
245,5,b,nonpun,closing,chairman,-0.283435142,-0.259989929,9.04E-05,7.36E-05,7.36E-05
245,5,b,nonpun,closing,made,-0.55214269,-0.571370567,0.00073501,7.35E-05,7.35E-05
245,5,b,nonpun,closing,remarks,1.423374168,-0.304208775,1.77E-05,0.00298987,1.06E-05
245,5,b,nonpun,closing,end,1.423612408,-0.481286862,0.000389673,0.0648069,0.0648069
245,5,b,nonpun,closing,meeting,-0.157331673,-0.577400912,0.000165076,0.000650636,0.000650636
246,6,b,nonpun,ambulance,ambulance,0,0,1.32E-05,0.000509391,5.17E-08
246,6,b,nonpun,ambulance,came,0.329503511,-0.530520006,0.000360985,0.00373851,0.000397954
246,6,b,nonpun,ambulance,car,0.907579954,-0.522575571,0.00021537,0.00156205,0.00156205
246,6,b,nonpun,ambulance,accident,1.355553511,-0.645031662,5.08E-05,0.00138351,0.00138351
246,6,b,nonpun,ambulance,minutes,-0.218042695,-0.36323405,0.000142258,0.0120192,0.0120192
247,7,b,nonpun,purchase,purchase,0,0,3.52E-05,0.000648637,2.75E-08
247,7,b,nonpun,purchase,decided,0.555182431,1.012073649,0.000117635,0.0013118,0.0013118
247,7,b,nonpun,purchase,new,1.531019996,-0.7695979,0.000999228,0.0615639,0.00320794
247,7,b,nonpun,purchase,car,0.213313343,-0.504665099,0.00021537,0.00621845,0.00621845
248,8,b,nonpun,reward,reward,0,0,1.57E-05,7.76E-05,5.31E-09
248,8,b,nonpun,reward,gave,0.860334601,0.241366219,0.000177359,0.00259354,0.00259354
248,8,b,nonpun,reward,working,0.767041869,0.57540622,0.000230401,0.000262852,0.000575961
248,8,b,nonpun,reward,hard,0.612942695,-0.420520005,0.000179481,0.00163389,0.00163389
248,8,b,nonpun,reward,year,-0.449563877,-0.690380914,0.000587143,0.00139812,0.00139812
249,9,b,nonpun,mass,mass,0,0,5.72E-05,0.000193701,5.35E-08
249,9,b,nonpun,mass,people,0.807709142,0.602584755,0.000974418,0.0217005,0.00114552
249,9,b,nonpun,mass,town,1.444670786,-0.645068878,0.000142672,0.00241342,0.00241342
249,9,b,nonpun,mass,square,-0.089224038,1.577643849,5.50E-05,0.0037424,0.0037424
249,9,b,nonpun,mass,concert,-0.023313737,-0.699429273,1.48E-05,0.000125549,0.000125549
250,10,b,nonpun,steeler,steeler,0,0,8.13E-09,1.21E-09,6.48E-09
250,10,b,nonpun,steeler,covered,-0.860962584,-0.485689188,6.40E-05,0.000572633,0.000572633
250,10,b,nonpun,steeler,steel,0.655757188,-0.407499759,3.22E-05,3.73E-05,3.73E-05
251,11,b,nonpun,wicked,wicked,0,0,8.35E-06,4.37E-05,1.66E-05
251,11,b,nonpun,wicked,man,-0.155749898,-0.25478134,0.000473597,0.0356631,8.05E-05
251,11,b,nonpun,wicked,took,-0.448858807,-0.59968241,0.000300384,0.000769646,0.00161563
251,11,b,nonpun,wicked,child,-0.122278624,-0.645228175,0.000189301,0.00139251,0.00139251
251,11,b,nonpun,wicked,parents,-0.580441437,-0.681714376,0.000128601,0.00408232,0.00408232
252,12,b,nonpun,special,special,0,0,0.00017588,0.00274502,1.93E-05
252,12,b,nonpun,special,birthday,0.564068447,-0.7695979,2.57E-05,5.50E-05,5.50E-05
252,12,b,nonpun,special,party,0.201366098,-0.356100629,0.000317731,0.165381,0.165381
252,12,b,nonpun,special,occasion,1.337659399,-0.16945941,4.15E-05,0.0114213,7.49E-06
253,13,b,nonpun,world,world,0,0,0.000462761,0.0901827,2.60E-07
253,13,b,nonpun,world,possible,-0.128561153,-0.612533504,0.000271022,0.0269995,0.0269995
253,13,b,nonpun,world,fly,0.017802493,0.014972298,2.99E-05,0.000794027,0.000794027
253,13,b,nonpun,world,airplane,0.184282602,1.809152197,6.18E-07,0.00224303,0.00224303
254,14,b,nonpun,scissors,scissors,0,0,3.42E-06,0.000107371,1.93E-08
254,14,b,nonpun,scissors,hairdressers,1.510471023,-0.683678799,1.35E-06,1.24E-07,1.24E-07
254,14,b,nonpun,scissors,use,-0.044843746,-0.681714376,0.000500366,0.000122474,0.000122474
254,14,b,nonpun,scissors,cut,1.858618329,0.113397662,0.000137828,0.229289,0.00105482
254,14,b,nonpun,scissors,people's,-0.96805301,0.009619878,1.54E-07,0.00033158,0.00033158
254,14,b,nonpun,scissors,hair,1.07581798,-0.295752751,0.000109799,0.000608174,0.000608174
255,15,b,nonpun,lunch,lunch,0,0,4.11E-05,0.215645,4.00E-05
255,15,b,nonpun,lunch,sandwich,1.641712312,-0.182571337,8.41E-06,0.000312008,0.000312008
256,16,b,nonpun,blue,blue,0,0,8.10E-05,6.06E-06,3.34E-07
256,16,b,nonpun,blue,yellow,1.11300449,0.560437363,3.52E-05,0.0618118,8.35E-05
256,16,b,nonpun,blue,make,-0.64703271,0.324617022,0.000621074,0.00012154,0.00012154
256,16,b,nonpun,blue,green,0.985022116,1.462651178,0.00011427,4.56E-05,4.56E-05
257,17,b,nonpun,free,free,0,0,0.000165263,0.000503773,8.26E-06
257,17,b,nonpun,free,twenty,0.760804897,-0.681714376,0.000121025,0.000563435,0.000563435
257,17,b,nonpun,free,years,-0.813478871,-0.7695979,0.000713492,0.396065,0.396065
257,17,b,nonpun,free,prison,0.202715519,0.070739287,4.94E-05,0.0703633,0.0703633
257,17,b,nonpun,free,man,0.572501949,-0.128888689,0.000473597,0.0144407,6.73E-05
258,18,b,nonpun,feelings,feelings,0,0,4.16E-05,0.000434679,2.94E-06
258,18,b,nonpun,feelings,strong,0.348675052,0.62937085,0.000127227,0.000212312,0.000212312
258,18,b,nonpun,feelings,criticism,0.482983263,0.908927042,3.75E-05,0.00270307,0.00270307
258,18,b,nonpun,feelings,hurt,0.956918141,0.558578842,3.48E-05,5.72E-05,5.72E-05
258,18,b,nonpun,feelings,daughter's,0.410198642,-0.511474867,8.13E-09,0.000290061,0.000290061
259,19,b,nonpun,salvation,salvation,0,0,8.80E-06,6.56E-06,4.64E-07
259,19,b,nonpun,salvation,minister,0.8035694,-0.681714376,0.000188756,5.68E-05,5.68E-05
259,19,b,nonpun,salvation,prayed,1.049995189,0.619095238,4.45E-06,4.52E-05,4.52E-05
259,19,b,nonpun,salvation,evil,-0.081232453,-0.713495825,2.23E-05,5.67E-05,5.67E-05
259,19,b,nonpun,salvation,woman's,-0.536999554,-0.150385398,8.94E-08,2.70E-06,2.70E-06
260,20,b,nonpun,office,office,0,0,0.000198576,0.000628726,3.40E-07
260,20,b,nonpun,office,skyscraper,0.726948229,0.05529215,4.06E-07,2.02E-06,2.02E-06
261,21,b,nonpun,bail,bail,0,0,8.10E-06,1.36E-05,2.15E-06
261,21,b,nonpun,bail,posted,0.906327401,-0.496644319,5.69E-06,1.71E-05,1.71E-05
261,21,b,nonpun,bail,5000,1.267019246,-0.690380914,8.13E-09,0.0138602,0.0138602
261,21,b,nonpun,bail,brother's,-0.661081037,-0.681173131,2.44E-08,0.000781014,0.000781014
261,21,b,nonpun,bail,release,1.373203055,-0.287406687,5.27E-05,0.000357976,0.000357976
261,21,b,nonpun,bail,jail,0.280430967,-0.7695979,1.00E-05,2.87E-05,2.87E-05
262,22,b,nonpun,spur,spur,0,0,3.79E-06,0.000309299,3.89E-06
262,22,b,nonpun,spur,boss,-0.595740934,-0.664279177,2.58E-05,5.10E-05,5.10E-05
262,22,b,nonpun,spur,called,-0.624354943,0.009470889,0.00026112,0.0025704,0.0025704
262,22,b,nonpun,spur,workers,-0.585301487,-0.422964745,0.000117692,0.000117092,0.000117092
262,22,b,nonpun,spur,together,-0.121159913,-0.193452455,0.000240335,0.000621486,0.000621486
262,22,b,nonpun,spur,moment,-0.186148235,-0.528280464,0.000167247,0.000534063,0.000534063
263,23,b,nonpun,crime,crime,0,0,5.57E-05,0.00191093,6.74E-07
263,23,b,nonpun,crime,police,1.593313223,-0.372549052,0.000218467,0.00147035,0.00147035
263,23,b,nonpun,crime,fight,0.568351977,-0.577758976,5.41E-05,7.52E-06,7.52E-06
263,23,b,nonpun,crime,murder,1.363007655,-0.061794159,4.53E-05,1.27E-05,2.26E-05
263,23,b,nonpun,crime,theft,1.603320803,-0.057313734,1.37E-05,1.26E-05,1.26E-05
263,23,b,nonpun,crime,drug,1.371112841,-0.546767652,4.04E-05,4.18E-05,4.18E-05
263,23,b,nonpun,crime,dealing,0.434237825,-0.326261968,4.57E-05,0.0199339,0.0199339
264,24,b,nonpun,pock,pock,0,0,4.06E-08,2.91E-08,7.64E-07
264,24,b,nonpun,pock,smallpox,1.044220866,-0.084235251,1.27E-06,1.48E-07,1.48E-07
264,24,b,nonpun,pock,left,-0.594774856,-0.690380914,0.000362936,0.000162784,0.000162784
264,24,b,nonpun,pock,marks,1.983291002,-0.338321213,3.51E-05,0.412343,2.47E-05
265,25,b,nonpun,bones,bones,0,0,1.78E-05,7.76E-05,5.29E-06
265,25,b,nonpun,bones,give,-0.627803565,0.018227744,0.000352767,0.000236867,3.84E-05
265,25,b,nonpun,bones,shape,0.792297792,-0.583869139,5.37E-05,7.91E-05,7.91E-05
266,26,b,nonpun,habit,habit,0,0,1.77E-05,0.0105918,2.68E-08
266,26,b,nonpun,habit,smoking,1.496313241,-0.478462194,2.33E-05,2.17E-06,2.17E-06
266,26,b,nonpun,habit,bad,1.213178836,0.515070689,0.000120326,0.00120735,0.00120735
267,27,b,nonpun,screening,screening,0,0,1.02E-05,5.38E-06,4.90E-06
267,27,b,nonpun,screening,went,-0.542885724,-0.346660968,0.00036822,0.00522353,0.00522353
267,27,b,nonpun,screening,movie,1.274227121,-0.4432239,1.44E-05,4.71E-05,4.71E-05
267,27,b,nonpun,screening,together,-0.57231643,-0.001004936,0.000240335,9.54E-05,0.000102964
268,28,b,nonpun,holmes,holmes,0,0,8.13E-09,0.0576145,2.61E-06
268,28,b,nonpun,holmes,really,-0.782199101,-0.354215744,0.000371415,0.000109189,0.000109189
268,28,b,nonpun,holmes,like,-0.766196634,1.652848023,0.001186943,0.00447266,0.00447266
268,28,b,nonpun,holmes,reading,0.058973573,1.091778841,8.60E-05,0.000147353,0.000147353
268,28,b,nonpun,holmes,sherlock,1.285521525,-0.716885504,1.63E-06,0.006755,0.006755
268,28,b,nonpun,holmes,books,0.810892051,-0.413500898,0.000103734,0.000143557,5.03E-05
269,29,b,nonpun,can't,can't,0,0,4.88E-07,0.00229883,0.00357293
269,29,b,nonpun,can't,remember,0.107445707,-0.502121444,0.000148078,0.006975,3.72E-05
269,29,b,nonpun,can't,time,0.921001675,0.953435453,0.001239318,0.0438017,0.0438017
269,29,b,nonpun,can't,happened,-0.488716961,-0.613538942,0.000105718,0.00136235,0.00136235
270,30,b,nonpun,temper,temper,0,0,9.72E-06,0.0060875,1.30E-07
270,30,b,nonpun,temper,bad,1.265653289,0.475771756,0.000120326,0.00126906,0.00126906
270,30,b,nonpun,temper,easily,-0.346537065,-0.461026758,7.78E-05,0.00192721,0.00192721
270,30,b,nonpun,temper,angered,1.012319926,-0.466430745,2.75E-06,2.75E-05,2.75E-05
271,31,b,nonpun,late,late,0,0,0.000157232,0.000441972,0.000722977
271,31,b,nonpun,late,meeting,0.500770641,-0.136641947,0.000165076,0.00140843,0.00140843
272,32,b,nonpun,liable,liable,0,0,1.75E-05,0.000405071,9.81E-07
272,32,b,nonpun,liable,rental,0.285312976,-0.507406235,3.54E-06,3.00E-07,3.00E-07
272,32,b,nonpun,liable,contracts,0.364834585,0.523551247,3.61E-05,3.21E-05,3.21E-05
272,32,b,nonpun,liable,state,-0.569536327,-0.462207218,0.000307196,0.0001239,0.0001239
272,32,b,nonpun,liable,tenants,0.177945458,-0.542136996,1.54E-05,2.28E-05,2.28E-05
272,32,b,nonpun,liable,damages,1.527645132,1.487746281,1.77E-05,0.0100272,0.000174585
272,32,b,nonpun,liable,cause,0.938817642,0.120356935,0.000104807,0.000428741,0.000428741
272,32,b,nonpun,liable,property,1.414342741,0.205795169,9.79E-05,0.000422636,0.000422636
273,33,b,nonpun,twist,twist,0,0,9.28E-06,1.73E-06,0.00357293
273,33,b,nonpun,twist,pieces,-0.436844529,-0.178385806,4.31E-05,0.00145018,0.00145018
273,33,b,nonpun,twist,thread,1.256833547,-0.554764086,7.45E-06,8.47E-06,8.47E-06
273,33,b,nonpun,twist,needle,-0.616427486,-0.031199476,9.88E-06,2.45E-05,2.45E-05
274,34,b,nonpun,profane,profane,0,0,6.99E-07,6.46E-07,3.19E-07
274,34,b,nonpun,profane,man,-0.221000835,-0.393568751,0.000473597,0.00027236,0.00027236
274,34,b,nonpun,profane,uses,-0.448570537,0.28811916,4.31E-05,6.08E-05,6.08E-05
274,34,b,nonpun,profane,language,0.558506589,0.581213196,0.000150273,0.00365472,7.13E-05
275,35,b,nonpun,leaving,leaving,0,0,7.66E-05,0.000654925,1.74E-07
275,35,b,nonpun,leaving,work,-0.238240482,0.084019309,0.000718337,0.000861739,0.000135757
275,35,b,nonpun,leaving,right,-1.005784866,-0.520899483,0.000724954,0.000471955,0.000636208
276,36,b,nonpun,lambs,lambs,0,0,8.13E-09,0.0497324,0.0497324
276,36,b,nonpun,lambs,family,-0.599872094,-0.427729934,0.000271469,0.00142383,0.00142383
276,36,b,nonpun,lambs,roast,0.851946622,1.114613861,4.13E-06,1.97E-05,1.97E-05
276,36,b,nonpun,lambs,leg,0.499638956,-0.422296246,4.09E-05,0.0060024,0.0060024
276,36,b,nonpun,lambs,dinner,0.715418124,2.165823373,4.76E-05,0.00047021,0.00047021
277,37,b,nonpun,talking,talking,0,0,0.000103068,0.000778921,0.00465125
277,37,b,nonpun,talking,friend,1.474498319,-0.645068878,0.000131536,0.0057659,0.0057659
277,37,b,nonpun,talking,whole,-0.871315811,-0.576033542,0.000240294,0.00135329,0.00135329
277,37,b,nonpun,talking,time,-0.371245625,-0.07646002,0.001239318,0.0126018,0.0126018
278,38,b,nonpun,magnet,magnet,0,0,2.57E-06,1.20E-05,1.58E-06
278,38,b,nonpun,magnet,desk,-0.226733883,0.298600455,3.29E-05,0.012446,0.012446
278,38,b,nonpun,magnet,holds,0.504277457,-0.065183857,2.20E-05,0.000164231,0.000164231
278,38,b,nonpun,magnet,paper,-0.304500379,-0.320379363,0.00013599,8.52E-05,8.52E-05
278,38,b,nonpun,magnet,clips,0.122887777,0.276468459,2.26E-06,0.000987896,0.000987896
279,39,b,nonpun,raving,raving,0,0,1.41E-06,9.94E-06,7.82E-06
279,39,b,nonpun,raving,mad,1.371827409,0.149755222,2.40E-05,0.046233,9.45E-06
279,39,b,nonpun,raving,man,-0.546893033,-0.408885865,0.000473597,0.000838751,0.00194382
279,39,b,nonpun,raving,frightened,0.710965562,-0.171396955,2.05E-05,1.88E-05,1.88E-05
279,39,b,nonpun,raving,those,-0.767759358,-0.544168858,0.00069799,6.59E-05,6.59E-05
280,40,b,nonpun,alcohol,alcohol,0,0,2.43E-05,1.58E-06,1.92E-07
280,40,b,nonpun,alcohol,burns,0.229593159,0.505826658,1.07E-05,4.24E-06,7.92E-06
280,40,b,nonpun,alcohol,easily,-0.503992782,-0.290505374,7.78E-05,0.00351256,0.00351256
281,41,b,nonpun,slave,slave,0,0,7.12E-06,6.30E-05,4.28E-06
281,41,b,nonpun,slave,boss,1.400749185,-0.285232904,2.58E-05,5.10E-05,5.10E-05
281,41,b,nonpun,slave,told,-0.681469513,-0.690380914,0.000286247,0.000933835,0.000933835
281,41,b,nonpun,slave,work,1.289300491,0.283711784,0.000718337,0.00600141,0.00600141
281,41,b,nonpun,slave,late,-0.789429632,-0.404403087,0.000157232,0.000508828,0.000508828
281,41,b,nonpun,slave,holiday,-0.737205823,-0.073798857,6.16E-05,0.0010442,0.0010442
281,41,b,nonpun,slave,driver,0.443951792,-0.100281493,4.16E-05,0.00572753,9.86E-06
282,42,b,nonpun,aching,aching,0,0,3.58E-06,2.28E-06,0.00288397
282,42,b,nonpun,aching,back,0.894540471,-0.490314868,0.00078176,0.00283767,0.00283767
282,42,b,nonpun,aching,sitting,-0.255217858,-0.571526755,6.90E-05,1.18E-05,1.18E-05
283,43,b,nonpun,irritation,irritation,0,0,5.19E-06,0.0068983,9.36E-07
283,43,b,nonpun,irritation,tried,-0.064230899,-0.203663255,0.000115294,0.00093585,0.00093585
283,43,b,nonpun,irritation,hide,-0.490253617,-0.690380914,1.92E-05,0.00599241,0.00599241
283,43,b,nonpun,irritation,showed,-0.148753998,0.010141543,8.43E-05,0.000518198,0.000389153
283,43,b,nonpun,irritation,face,-0.181512568,-0.7695979,0.000265689,0.0548992,0.0548992
284,44,b,nonpun,ante,ante,0,0,1.32E-06,3.26E-06,1.91E-07
284,44,b,nonpun,ante,made,-0.810472964,-0.272201719,0.00073501,0.00202794,0.00202794
284,44,b,nonpun,ante,offer,0.500563907,-0.531440393,0.000125992,0.036003,0.036003
284,44,b,nonpun,ante,buy,0.308085211,-0.542642046,9.88E-05,0.0414924,0.0414924
284,44,b,nonpun,ante,house,-0.375517823,-0.4849016,0.000395396,0.0427759,0.0427759
284,44,b,nonpun,ante,owner,-0.940417014,-0.233108737,3.97E-05,0.000426323,0.000426323
284,44,b,nonpun,ante,upped,0.725448669,-0.115912309,4.88E-07,1.44E-07,1.44E-07
285,45,b,nonpun,future,future,0,0,0.000179529,0.00507868,9.09E-08
285,45,b,nonpun,future,knows,0.147976917,-0.681714376,6.47E-05,0.0142111,0.0142111
285,45,b,nonpun,future,happen,0.692699488,-0.599540333,6.83E-05,0.315849,0.315849
286,46,b,nonpun,tell,tell,0,0,0.00023301,0.000227951,1.11E-07
286,46,b,nonpun,tell,story,1.161450033,-0.469053832,0.000106645,0.319102,0.000422007
286,46,b,nonpun,tell,child,0.241234743,-0.612533504,0.000189301,0.00108722,0.00108722
286,46,b,nonpun,tell,night,-0.901046457,-0.277410392,0.00028189,0.00446808,0.00446808
287,47,b,nonpun,how's,how's,0,0,3.25E-08,1.32E-07,0.000183176
287,47,b,nonpun,how's,asked,0.270005063,-0.245116346,0.000252691,0.000607259,0.000607259
287,47,b,nonpun,how's,going,0.342579865,-0.018473313,0.000507731,0.425455,0.00246297
288,48,b,nonpun,fire,fire,0,0,0.000109181,0.0028206,0.00205684
288,48,b,nonpun,fire,sat,-0.642584366,-0.681714376,8.97E-05,0.00241241,0.00241241
288,48,b,nonpun,fire,keep,-0.768492084,-0.597326311,0.000216663,0.00139087,0.0032208
288,48,b,nonpun,fire,warm,0.849014018,-0.531678516,5.46E-05,0.00704284,0.00704284
289,49,b,nonpun,help,help,0,0,0.000298051,0.000898739,2.92E-08
289,49,b,nonpun,help,gave,0.908712967,-0.737328199,0.000177359,2.31E-05,2.31E-05
289,49,b,nonpun,help,friend,0.919786418,-0.577738637,0.000131536,0.00230929,0.00230929
289,49,b,nonpun,help,homework,0.662564313,-0.641711004,6.49E-06,0.000101174,0.000101174
290,50,b,nonpun,guarding,guarding,0,0,2.41E-06,4.96E-06,2.93E-06
290,50,b,nonpun,guarding,dog,0.857860422,-0.156266765,6.33E-05,0.00108091,0.00108091
290,50,b,nonpun,guarding,just,-0.648651142,-0.608500438,0.00101403,0.00227036,0.00227036
290,50,b,nonpun,guarding,house,0.172127735,-0.608214201,0.000395396,0.00109182,0.00122108
290,50,b,nonpun,guarding,mean,-0.134316388,-0.654750174,0.000341988,0.00646037,0.00646037
290,50,b,nonpun,guarding,scare,-0.19021425,-0.660889498,4.28E-06,0.000987874,0.000987874
291,51,b,nonpun,been,been,0,0,0.002094361,0.26151,4.16E-07
291,51,b,nonpun,been,long,-0.421367959,-0.006859335,0.000449698,0.0159627,0.00176062
291,51,b,nonpun,been,time,-0.059106523,-0.612533504,0.001239318,0.286168,0.286168
291,51,b,nonpun,been,saw,-0.239116903,-0.5805929,0.000203217,0.00636225,0.00636225
292,52,b,nonpun,order,order,0,0,0.000271477,0.0192735,3.22E-06
292,52,b,nonpun,order,arranged,1.098840953,-0.160046421,3.19E-05,9.88E-05,9.88E-05
292,52,b,nonpun,order,newspapers,-0.019865689,-0.468069427,2.74E-05,6.32E-05,6.32E-05
292,52,b,nonpun,order,dates,0.55582649,1.04438851,2.15E-05,4.79E-05,4.79E-05
293,53,b,nonpun,lot,lot,0,0,0.000223117,0.152071,6.39E-07
293,53,b,nonpun,lot,decided,-0.520075148,-0.425054722,0.000117635,0.000965433,0.000965433
293,53,b,nonpun,lot,leave,-0.611990186,-0.716885504,0.000159353,0.0170948,0.0170948
293,53,b,nonpun,lot,car,0.555339105,0.564737924,0.00021537,0.038191,0.038191
293,53,b,nonpun,lot,parking,1.791723697,-0.612533504,1.25E-05,2.30E-05,2.30E-05
294,54,b,nonpun,best,best,0,0,0.000281825,0.0163309,3.03E-06
294,54,b,nonpun,best,student,0.357354688,0.024166403,6.13E-05,0.000191507,1.96E-05
294,54,b,nonpun,best,class,0.084489018,-0.53669697,0.000144006,0.000510195,0.000510195
295,55,b,nonpun,crack,crack,0,0,1.41E-05,5.03E-05,6.58E-06
295,55,b,nonpun,crack,drinking,-0.568706521,-0.437201779,2.70E-05,1.86E-05,1.86E-05
295,55,b,nonpun,crack,glass,0.229977639,0.124713992,7.51E-05,0.000726992,0.000726992
296,56,b,nonpun,lag,lag,0,0,2.66E-06,2.33E-06,3.96E-05
296,56,b,nonpun,lag,communications,0.11506706,-0.652512612,2.68E-05,4.07E-05,2.26E-05
296,56,b,nonpun,lag,not,-0.734899331,-0.664279177,0.00346259,0.395752,0.395752
296,56,b,nonpun,lag,hear,-0.894547741,-0.582302365,0.000106027,0.00320108,0.00320108
296,56,b,nonpun,lag,news,-0.788137903,-0.577738637,0.000114091,0.0145632,0.0145632
296,56,b,nonpun,lag,until,0.333944221,-0.690511956,0.000323413,0.000135472,0.000135472
296,56,b,nonpun,lag,days,-0.367382029,-0.593187373,0.0002228,0.000309287,0.000309287
296,56,b,nonpun,lag,later,0.436060915,-0.715633112,0.000309456,0.00509719,0.00509719
297,57,b,nonpun,decay,decay,0,0,8.29E-06,0.0289135,5.33E-06
297,57,b,nonpun,decay,tooth,0.526024003,-0.589792384,5.14E-06,3.57E-07,3.57E-07
297,57,b,nonpun,decay,result,-0.158389626,0.036597285,0.00017631,0.00256388,0.00256388
297,57,b,nonpun,decay,poor,0.363239603,-0.321015949,0.000117342,0.00155063,0.00155063
297,57,b,nonpun,decay,dental,1.574917546,-0.497982126,4.96E-06,3.21E-05,3.21E-05
297,57,b,nonpun,decay,hygiene,0.668785439,-0.557327474,6.31E-06,0.00968421,0.00968421
298,58,b,nonpun,traumatic,traumatic,0,0,3.61E-06,0.000446438,0.000803872
298,58,b,nonpun,traumatic,car,-0.167779699,-0.666140104,0.00021537,0.00229976,0.00229976
298,58,b,nonpun,traumatic,accident,0.685693472,-0.091965215,5.08E-05,0.00138351,0.00138351
298,58,b,nonpun,traumatic,very,0.465952561,-0.271256247,0.000956916,0.0200151,0.0200151
298,58,b,nonpun,traumatic,experience,1.107196633,-0.387713677,0.000169506,0.20891,0.00233242
299,59,b,nonpun,traumatic,traumatic,0,0,3.61E-06,4.01E-06,1.11E-08
299,59,b,nonpun,traumatic,incident,1.070651325,-0.597326311,2.94E-05,0.00296088,3.03E-05
299,59,b,nonpun,traumatic,left,-0.452771076,-0.484750985,0.000362936,0.000252923,0.000252923
299,59,b,nonpun,traumatic,scarred,1.186655805,-0.509989383,2.14E-06,1.41E-05,1.41E-05
300,60,b,nonpun,hostile,hostile,0,0,1.30E-05,4.16E-05,1.86E-08
300,60,b,nonpun,hostile,driver,0.124091538,-0.577738637,4.16E-05,1.38E-05,1.38E-05
300,60,b,nonpun,hostile,attitude,0.750991406,-0.528231672,4.75E-05,0.01001,6.00E-05
301,61,b,nonpun,doubling,doubling,0,0,4.03E-06,9.25E-07,2.07E-09
301,61,b,nonpun,doubling,amount,0.824345895,-0.690380914,0.000122122,0.0047118,0.0047118
301,61,b,nonpun,doubling,business,0.054752075,0.415081199,0.000280744,0.00159928,0.00159928
301,61,b,nonpun,doubling,makes,-0.402222701,-0.585539986,0.00013282,0.000143394,0.000143394
301,61,b,nonpun,doubling,year,-0.737205823,-0.7695979,0.000587143,0.034373,0.034373
302,62,b,nonpun,prison,prison,0,0,4.94E-05,0.0335217,5.19E-08
