hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.funninessResults	Answer.comments	Answer.uniqueIDs	Answer.age	Answer.gender	Answer.condition	Answer.nativeLanguage	Answer.orders	Answer.sensiblenessResults
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2MOY2AOO2GMM8TETCVJCS6IEDO855Z	AYW18ODUQFXF	Submitted	Fri Jan 25 09:42:56 PST 2013	Tue Jan 15 09:30:34 PST 2013	Tue Jan 15 09:42:56 PST 2013						"[1,1,1,1,7,1,1,7,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,4,1,1]"	"""Very fun."""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""25"""	"""F"""	7	"""English"""	"[31,37,8,43,27,56,51,45,14,9,38,46,44,17,16,25,48,52,12,28,55,42,22,36,35,21,57,47,26,1,5,23,13,33,49,29,7,6,50,4,18,11,30,32,53,34,19,41,10,24,54,20,58,40,2,3,15,39]"	"[1,3,5,7,3,7,1,1,7,1,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,4,7,7,7,7,7,7,3,4,1,1,7,7,1,7,1,1,1,1,1,3,4,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2QB2D21O3W5XBD9ULX92QYETOE39FB	A3AEPLSZ0B3KEZ	Submitted	Fri Jan 25 09:43:39 PST 2013	Tue Jan 15 09:26:22 PST 2013	Tue Jan 15 09:43:39 PST 2013						"[1,6,6,5,7,4,5,7,1,5,7,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,7,5,7,1,5,4,7,5,3,3,1,5,3,3,3,1,5,7,2,2,6,6,6,2,6,1,3,4,6]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""25"""	"""F"""	3	"""English"""	"[24,38,57,31,58,32,39,13,48,27,16,33,18,36,55,54,40,1,42,23,7,3,37,5,12,22,14,8,46,21,44,25,10,47,53,28,11,6,45,19,35,4,29,56,17,50,30,49,26,59,15,9,52,51,34,41,2,43,20]"	"[5,2,6,6,4,5,6,1,4,2,3,5,1,7,7,7,7,7,1,7,7,7,2,7,7,7,7,7,7,4,3,7,1,6,2,6,4,2,7,3,5,1,4,4,3,5,2,1,4,4,2,1,2,4,2,6,4,3,3]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2QXTYMNCWYB43SZXOX8X71JSQE9LPP	AIPK94CUWL45W	Submitted	Fri Jan 25 09:43:47 PST 2013	Tue Jan 15 09:35:38 PST 2013	Tue Jan 15 09:43:47 PST 2013						"[1,1,5,4,5,4,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1]"	"""the communism class joke was good"""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""25"""	"""F"""	5	"""english"""	"[52,32,5,53,39,45,2,51,58,47,3,13,20,36,33,34,19,24,37,18,6,30,38,50,16,7,49,1,41,15,54,10,12,56,31,17,59,57,9,55,40,29,46,28,48,35,14,44,25,4,11,8,23,21,22,42,43,26,27]"	"[7,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,7,4,7,7,7,7,7,7,7,7,7,6,7,7,1,1,4,7,5,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2J0D8J3VE7WSM6D38LUMIK8EWOBJZ6	A21VX2GK334C0J	Submitted	Fri Jan 25 09:43:49 PST 2013	Tue Jan 15 09:37:40 PST 2013	Tue Jan 15 09:43:49 PST 2013						"[2,6,5,3,4,3,5,6,3,3,3,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,5,5,4,4,3,5,1,4,3,1,3,1,1,1,1,2,4,2,3,2,4,3,4,4,2,3,5,1,2,3]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""25"""	"""F"""	3	"""English"""	"[47,4,11,52,34,51,10,57,43,46,49,27,2,17,50,54,20,5,56,9,37,35,26,30,19,39,24,59,14,23,45,41,1,8,15,12,48,58,25,42,31,18,53,13,36,3,21,55,22,33,29,16,40,7,32,6,28,44,38]"	"[3,6,5,3,4,3,4,3,3,3,3,3,3,4,7,7,4,7,5,7,7,7,2,7,4,7,7,3,7,5,3,5,5,3,2,7,3,3,4,3,4,1,1,7,3,7,1,3,2,3,3,2,3,2,4,1,3,2,3]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2IHJWKUDD8XM5GG854RBCUTS9FKMB7	A3NWN8CPGHKBZY	Submitted	Fri Jan 25 09:44:57 PST 2013	Tue Jan 15 09:38:34 PST 2013	Tue Jan 15 09:44:57 PST 2013						"[3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[7,15,23,31,39,41,49,57,65,70,78,86,94,102,108,116,124,132,140,150,158,166,172,180,188,196,204,214,222,230,241,249,257,265,273,283,291,299,304,312,320,328,336,348,356,364,372,380,382,390,398,406,414,422,430,438,448,456,464]"	"""35"""	"""F"""	4	"""English"""	"[8,4,54,38,49,3,24,26,46,56,35,22,25,50,13,36,43,52,58,1,20,30,48,34,33,2,23,53,32,40,42,10,59,57,39,7,18,37,14,15,44,51,31,11,9,6,55,16,47,29,12,45,41,28,21,19,17,27,5]"	"[7,3,7,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,4,1,1,7,4,1,7,5,7,3,1,7,5,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	254NHMVHVKCJUERPYCVJD9KUZSI358	AKOSYXJK7UVLG	Submitted	Fri Jan 25 09:44:57 PST 2013	Tue Jan 15 09:40:38 PST 2013	Tue Jan 15 09:44:57 PST 2013						"[6,7,6,6,7,6,2,2,6,2,6,2,5,2,2,2,2,2,2,2,1,3,2,3,2,2,1,2,2,3,6,2,5,2,5,2,3,2,2,2,2,3,7,2,1,2,7,3,2,6,6,2,2,6,5,6,2,6,5]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""25"""	"""F"""	2	"""chinese"""	"[54,44,9,25,49,58,43,52,40,35,22,1,30,50,56,27,15,12,10,42,23,2,7,5,21,16,51,19,26,46,14,4,6,28,59,32,3,48,18,20,34,37,29,45,13,24,55,41,38,39,33,11,31,47,36,53,8,57,17]"	"[2,1,5,2,3,2,2,6,2,4,2,3,2,5,6,6,2,2,2,6,7,2,2,2,7,5,6,6,6,6,4,2,3,2,2,6,2,6,5,6,6,3,2,2,1,2,2,2,2,2,2,1,2,2,3,2,2,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	23D0XULRGNTBDGCR92WFV7NA56X5RD	A2ZOM62DKMSWDK	Submitted	Fri Jan 25 09:46:48 PST 2013	Tue Jan 15 09:32:58 PST 2013	Tue Jan 15 09:46:48 PST 2013						"[7,3,2,4,2,6,7,5,1,3,2,6,6,6,7,1,1,6,1,1,2,1,1,1,1,1,1,1,1,5,6,6,1,4,6,1,1,1,1,6,1,6,5,2,2,3,6,1,2,2,1,1,1,7,4,6,4,1]"	""""""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""65"""	"""M"""	7	"""Dutch"""	"[55,26,22,46,56,18,14,42,51,20,29,11,19,15,10,35,5,23,39,13,24,25,38,6,1,28,31,50,48,37,9,2,54,47,17,53,8,12,52,32,41,44,3,27,49,21,36,58,33,34,7,57,30,16,45,4,43,40]"	"[5,3,7,6,6,2,6,3,7,6,2,6,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,7,7,7,7,7,7,7,6,2,2,2,6,7,2,3,5,1,7,3,2,7,3,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2VQHVI44OS2KF7YIJJQSHAP9ENFZ5Z	A1YK1P623MZGNF	Submitted	Fri Jan 25 09:49:50 PST 2013	Tue Jan 15 09:39:57 PST 2013	Tue Jan 15 09:49:50 PST 2013						"[1,1,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""55"""	"""F"""	5	"""English"""	"[18,24,43,52,44,26,57,13,12,30,4,53,56,46,16,35,45,11,8,33,14,7,40,51,54,59,25,39,37,20,34,42,58,38,17,41,1,47,36,31,55,15,32,49,19,9,3,29,22,21,48,10,27,28,6,50,23,5,2]"	"[7,1,5,2,1,1,1,1,7,1,7,1,1,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,6,7,1,1,2,7,1,7,1,7,7,7,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2QLP9RA7S5WMVJZ3OT676JMLOWXYTY	A1E0EK09CA5OIO	Submitted	Fri Jan 25 09:50:41 PST 2013	Tue Jan 15 09:39:04 PST 2013	Tue Jan 15 09:50:41 PST 2013						"[5,6,6,6,6,1,4,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,5,1,3,1,1,1,2,5,1,1,5,5,1,1,5,1,2,1,3,1,1,2,1,4,1,1]"	"""thanks! That was fun."""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""55"""	"""F"""	7	"""English"""	"[46,33,21,41,6,10,17,51,32,11,7,49,5,53,20,2,44,16,18,29,14,30,58,15,37,40,8,45,26,36,23,38,9,39,24,3,22,43,57,12,31,47,50,19,34,54,28,13,56,25,4,55,52,35,27,42,48,1]"	"[2,4,5,4,3,2,3,4,4,3,2,2,3,7,7,7,7,6,7,7,7,7,7,6,7,6,7,7,7,5,6,5,7,6,6,7,6,7,5,7,7,5,5,3,3,3,3,2,3,2,3,3,2,3,3,2,3,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2Z7E4EGDHDM2ZYYN5SQWCHE39ASLB2	A2NZ7IAFRI2936	Submitted	Fri Jan 25 09:52:33 PST 2013	Tue Jan 15 09:29:56 PST 2013	Tue Jan 15 09:52:33 PST 2013						"[5,6,6,5,6,6,5,5,1,3,3,4,3,2,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,7,6,3,5,2,7,3,2,1,2,6,2,5,1,2,2,3,6,2,2,4,3,6,6,4,5,5,4,1]"	""""""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""25"""	"""M"""	7	"""English"""	"[54,3,48,50,30,13,1,39,32,52,43,37,24,56,9,21,40,44,8,2,55,20,22,38,11,17,36,23,33,18,26,53,5,46,42,35,19,16,49,29,47,28,57,51,25,27,6,12,10,41,34,14,7,45,31,15,58,4]"	"[7,7,7,6,6,2,2,7,7,2,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,6,7,6,7,7,6,7,6,7,2,1,6,6,2,2,1,1,1,2,1,1,2,1,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	28O2GTP9RA7SZ9C62EPSUF74M8XQV4	AHYSBNLSX0B5W	Submitted	Fri Jan 25 09:55:50 PST 2013	Tue Jan 15 09:45:09 PST 2013	Tue Jan 15 09:55:50 PST 2013						"[3,6,1,6,6,7,3,5,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1]"	"""Thank you :)"""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""35"""	"""M"""	6	"""English"""	"[19,8,35,21,27,29,50,22,44,41,5,11,10,13,46,7,58,33,37,25,20,12,31,4,56,36,38,6,2,39,52,47,32,15,24,1,48,17,49,28,45,55,40,23,57,42,54,3,16,18,30,26,51,9,43,34,53,14]"	"[5,7,5,7,4,7,5,5,5,4,4,5,5,7,7,7,7,7,7,3,7,7,7,7,7,2,7,7,4,4,3,5,6,7,7,7,7,5,3,7,3,5,3,7,4,7,5,2,5,4,3,7,3,3,4,3,7,5]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	27EB3Q39Z0B6O6EBP95VYTVVN26KV7	AS5V4YVKJL7SH	Submitted	Fri Jan 25 09:55:56 PST 2013	Tue Jan 15 09:47:03 PST 2013	Tue Jan 15 09:55:56 PST 2013						"[1,1,1,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""35"""	"""F"""	3	"""english"""	"[23,31,39,5,48,38,2,21,20,8,26,14,41,17,49,9,13,47,25,50,16,54,56,35,27,43,51,37,45,33,30,11,46,58,57,55,12,36,24,18,7,32,4,1,44,53,6,3,22,28,10,29,15,34,19,40,52,59,42]"	"[7,2,2,2,7,3,3,3,2,3,2,2,1,7,7,3,4,7,7,7,7,7,4,7,1,7,3,7,2,5,2,5,6,4,3,7,2,7,4,4,4,5,2,2,2,1,3,3,1,7,2,2,2,7,1,1,1,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	23D0XULRGNTBDGCR92WFV7NA56Z5RF	A30T1V8X1HUWAX	Submitted	Fri Jan 25 09:56:21 PST 2013	Tue Jan 15 09:45:48 PST 2013	Tue Jan 15 09:56:21 PST 2013						"[2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2]"	"""not at this time."""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""66"""	"""M"""	6	"""english"""	"[42,21,54,2,1,49,26,24,36,34,17,58,8,43,20,11,28,16,32,37,38,45,41,51,6,39,10,4,35,56,3,18,5,25,55,12,23,46,52,47,44,50,29,53,40,7,14,9,19,27,30,15,22,33,48,31,13,57]"	"[2,2,2,2,1,2,2,2,2,2,2,2,2,6,7,2,6,7,6,2,2,6,6,6,7,1,2,6,6,2,5,4,5,5,6,5,6,2,6,6,2,2,2,6,2,5,1,2,6,2,2,2,2,2,2,1,6,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	20WJ3NAB6BFM9SE3UNK1ZJFHJ0AGTL	A235ULDV4XUVDM	Submitted	Fri Jan 25 09:57:02 PST 2013	Tue Jan 15 09:50:46 PST 2013	Tue Jan 15 09:57:02 PST 2013						"[6,7,7,3,7,7,7,5,5,5,1,5,7,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,7,1,1,1,4,6,7,1,1,7,7,7,7,7,1,6,7,7,7,1,7,7,7,7]"	""""""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""35"""	"""F"""	7	"""english"""	"[17,8,45,13,21,10,19,6,40,15,54,18,5,3,35,57,55,32,27,24,38,12,48,36,58,1,22,41,46,20,30,44,34,23,4,56,42,50,2,7,11,9,16,53,43,14,29,52,39,51,37,25,31,49,28,47,33,26]"	"[1,2,1,2,1,1,1,1,3,1,5,3,1,5,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,4,7,2,7,6,1,7,7,6,1,1,3,3,7,2,2,1,1,2,7,1,1,2,1,6,1,3,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	22N7WGKCCVLLXP08ZR8AVQ4GC97U42	A3TSHG5R492EHU	Submitted	Fri Jan 25 09:57:51 PST 2013	Tue Jan 15 09:52:13 PST 2013	Tue Jan 15 09:57:51 PST 2013						"[2,1,2,4,1,4,2,3,1,2,2,4,1,1,1,2,3,4,2,1,3,2,3,1,1,1,1,3,2,4,3,1,2,2,4,1,3,2,1,2,3,4,3,1,3,1,1,1,2,1,2,3,5,4,2,4,3,1,2]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""35"""	"""M"""	3	"""English"""	"[49,51,14,39,52,27,22,54,38,42,23,29,19,6,32,24,11,9,45,44,10,53,3,16,7,40,4,48,26,31,36,41,35,33,2,13,46,59,18,21,8,5,30,56,1,17,58,50,25,57,47,28,12,34,43,37,15,20,55]"	"[2,1,4,5,2,1,5,3,7,5,5,2,1,7,7,4,5,7,4,7,5,2,2,7,7,7,7,2,7,6,2,7,1,6,3,7,2,2,5,5,6,7,3,1,1,7,1,7,4,1,3,1,1,2,1,2,5,7,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	20TSNQQ7Q670ZEGP8SI18TQG4J4UAE	A25XQMFEXHJTG0	Submitted	Fri Jan 25 09:58:41 PST 2013	Tue Jan 15 09:49:57 PST 2013	Tue Jan 15 09:58:41 PST 2013						"[4,6,5,4,5,4,5,4,5,3,2,3,3,2,1,3,1,1,4,2,1,2,1,2,2,2,2,2,2,2,4,3,4,5,5,2,3,4,2,2,3,2,3,2,3,2,2,2,2,1,2,2,2,2,2,4,2,2,3]"	""""""	"[7,15,23,31,39,41,49,57,65,70,78,86,94,102,108,116,124,132,140,150,158,166,172,180,188,196,204,214,222,230,241,249,257,265,273,283,291,299,304,312,320,328,336,348,356,364,372,380,382,390,398,406,414,422,430,438,448,456,464]"	"""25"""	"""M"""	4	"""English"""	"[17,55,57,32,3,42,48,43,28,51,20,25,1,21,59,41,36,44,50,14,45,2,46,33,34,5,24,16,18,26,47,15,11,9,58,8,23,49,56,31,10,13,30,35,38,29,54,19,53,52,39,6,37,27,4,40,12,22,7]"	"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,7,6,3,6,7,5,7,4,6,6,6,6,6,6,2,5,6,2,1,7,5,3,2,6,6,6,4,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2]"
